"No.","Time","Source","Destination","Protocol","Length","ID","Info"
"603","01:50:27.092614818","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","443  >  44508 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3600256100 TSecr=2768918170"
"604","01:50:27.098945698","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Server Hello, Change Cipher Spec"
"605","01:50:27.098976609","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=518 Ack=1209 Win=63744 Len=0 TSval=2768918197 TSecr=3600256107"
"606","01:50:27.099038433","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","1294","","443  >  44508 [ACK] Seq=1209 Ack=518 Win=66816 Len=1208 TSval=3600256107 TSecr=2768918170 [TCP segment of a reassembled PDU]"
"607","01:50:27.099041700","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=518 Ack=2417 Win=62592 Len=0 TSval=2768918197 TSecr=3600256107"
"608","01:50:27.101266559","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","303","","Application Data"
"609","01:50:27.101269705","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=518 Ack=2634 Win=63104 Len=0 TSval=2768918200 TSecr=3600256107"
"610","01:50:27.103652777","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","134","","Application Data"
"611","01:50:27.103677106","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","155","","Application Data"
"612","01:50:27.103986733","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","211","","Application Data, Application Data"
"613","01:50:27.125530632","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=12041 Ack=5680 Win=84992 Len=0"
"614","01:50:27.128004770","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","261","","Application Data"
"615","01:50:27.128004865","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"616","01:50:27.128270009","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=5680 Ack=12259 Win=64128 Len=0"
"617","01:50:27.129015892","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","273","","Application Data"
"618","01:50:27.129015967","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"619","01:50:27.129193264","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=5680 Ack=12489 Win=64128 Len=0"
"620","01:50:27.129526146","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:813::2003","TCP","94","","50710  >  80 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM=1 TSval=2725835298 TSecr=0 WS=128"
"621","01:50:27.150755196","2607:f8b0:4006:813::2003","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","94","","80  >  50710 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM=1 TSval=2164898769 TSecr=2725835298 WS=256"
"622","01:50:27.150795382","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:813::2003","TCP","86","","50710  >  80 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2725835319 TSecr=2164898769"
"623","01:50:27.151014362","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:813::2003","OCSP","472","","Request"
"624","01:50:27.175729870","2607:f8b0:4006:813::2003","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","80  >  50710 [ACK] Seq=1 Ack=387 Win=66816 Len=0 TSval=2164898793 TSecr=2725835319"
"625","01:50:27.175730047","2607:f8b0:4006:813::2003","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","[TCP Dup ACK 624#1] 80  >  50710 [ACK] Seq=1 Ack=387 Win=66816 Len=0 TSval=2164898793 TSecr=2725835319"
"626","01:50:27.249300913","2607:f8b0:4006:813::2003","2601:143:c701:ae60:6758:2126:81b1:b731","OCSP","788","","Response"
"627","01:50:27.249338869","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:813::2003","TCP","86","","50710  >  80 [ACK] Seq=387 Ack=703 Win=64256 Len=0 TSval=2725835418 TSecr=2164898867"
"628","01:50:27.250492240","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","150","","Change Cipher Spec, Application Data"
"629","01:50:27.250822866","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","256","","Application Data"
"630","01:50:27.250833758","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","1099","","Application Data"
"631","01:50:27.273750813","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","443  >  44508 [ACK] Seq=2634 Ack=1765 Win=70656 Len=0 TSval=3600256281 TSecr=2768918349"
"632","01:50:27.273751004","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","666","","Application Data, Application Data"
"633","01:50:27.273786402","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1765 Ack=3214 Win=63616 Len=0 TSval=2768918372 TSecr=3600256281"
"634","01:50:27.274034216","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","117","","Application Data"
"635","01:50:27.274762505","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","117","","Application Data"
"636","01:50:27.274771853","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=3245 Win=64128 Len=0 TSval=2768918373 TSecr=3600256282"
"637","01:50:27.301297630","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","443  >  44508 [ACK] Seq=3245 Ack=1796 Win=70656 Len=0 TSval=3600256309 TSecr=2768918372"
"638","01:50:27.381895290","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","769","","Application Data"
"639","01:50:27.381895475","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"640","01:50:27.381895500","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"641","01:50:27.381924963","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=3928 Win=63488 Len=0 TSval=2768918480 TSecr=3600256389"
"642","01:50:27.381948530","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=5136 Win=62336 Len=0 TSval=2768918480 TSecr=3600256389"
"643","01:50:27.381954437","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=6344 Win=61184 Len=0 TSval=2768918480 TSecr=3600256389"
"644","01:50:27.382195544","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"645","01:50:27.382195589","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","2253","","Application Data, Application Data"
"646","01:50:27.382198631","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=7552 Win=60032 Len=0 TSval=2768918481 TSecr=3600256389"
"647","01:50:27.382202054","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=9719 Win=57984 Len=0 TSval=2768918481 TSecr=3600256389"
"648","01:50:27.382312844","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","225","","Application Data"
"649","01:50:27.382317134","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=9858 Win=57856 Len=0 TSval=2768918481 TSecr=3600256391"
"650","01:50:27.383096963","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"651","01:50:27.383097044","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","2502","","Application Data, Application Data"
"652","01:50:27.383107955","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=11066 Win=63104 Len=0 TSval=2768918481 TSecr=3600256391"
"653","01:50:27.383149350","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=13482 Win=60800 Len=0 TSval=2768918482 TSecr=3600256392"
"654","01:50:27.384446597","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"655","01:50:27.384551901","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"656","01:50:27.384562222","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=15898 Win=61056 Len=0 TSval=2768918483 TSecr=3600256393"
"657","01:50:27.386170432","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"658","01:50:27.386270176","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"659","01:50:27.386277287","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=18314 Win=61056 Len=0 TSval=2768918485 TSecr=3600256395"
"660","01:50:27.387722896","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"661","01:50:27.398700229","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"662","01:50:27.398727882","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=20730 Win=63104 Len=0 TSval=2768918497 TSecr=3600256397"
"663","01:50:27.398768279","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"664","01:50:27.399509066","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"665","01:50:27.399519358","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=23146 Win=66560 Len=0 TSval=2768918498 TSecr=3600256408"
"666","01:50:27.400145842","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data"
"667","01:50:27.400155687","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=24354 Win=68992 Len=0 TSval=2768918499 TSecr=3600256408"
"668","01:50:27.401605733","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","2502","","Application Data, Application Data"
"669","01:50:27.401616463","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=26770 Win=73856 Len=0 TSval=2768918500 TSecr=3600256410"
"670","01:50:27.405052580","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"671","01:50:27.405080202","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=27978 Win=76288 Len=0 TSval=2768918503 TSecr=3600256414"
"672","01:50:27.405141525","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"673","01:50:27.405149029","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=29186 Win=78720 Len=0 TSval=2768918504 TSecr=3600256414"
"674","01:50:27.405883381","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"675","01:50:27.405890502","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=30394 Win=81024 Len=0 TSval=2768918504 TSecr=3600256415"
"676","01:50:27.405947395","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"677","01:50:27.405952136","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=31602 Win=83456 Len=0 TSval=2768918504 TSecr=3600256415"
"678","01:50:27.407395837","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"679","01:50:27.407398951","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=32810 Win=85888 Len=0 TSval=2768918506 TSecr=3600256416"
"680","01:50:27.407531095","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"681","01:50:27.407537858","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=34018 Win=88320 Len=0 TSval=2768918506 TSecr=3600256416"
"682","01:50:27.408638816","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"683","01:50:27.408645230","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=35226 Win=90752 Len=0 TSval=2768918507 TSecr=3600256418"
"684","01:50:27.408772527","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"685","01:50:27.408776884","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=36434 Win=93184 Len=0 TSval=2768918507 TSecr=3600256418"
"686","01:50:27.409919057","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1294","","Application Data [TCP segment of a reassembled PDU]"
"687","01:50:27.409929245","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=37642 Win=95616 Len=0 TSval=2768918508 TSecr=3600256419"
"688","01:50:27.410052711","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","1276","","Application Data, Application Data, Application Data, Application Data"
"689","01:50:27.410054831","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TCP","86","","44508  >  443 [ACK] Seq=1796 Ack=38832 Win=98048 Len=0 TSval=2768918508 TSecr=3600256419"
"690","01:50:27.410118130","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","125","","Application Data"
"691","01:50:27.426553812","2607:f8b0:4006:818::2004","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","86","","443  >  44508 [ACK] Seq=38832 Ack=1835 Win=70656 Len=0 TSval=3600256435 TSecr=2768918509"
"692","01:50:27.475576925","10.0.0.214","10.0.0.69","TCP","183","","52290  >  8009 [PSH, ACK] Seq=118 Ack=118 Win=501 Len=117 TSval=452425357 TSecr=449694 [TCP segment of a reassembled PDU]"
"693","01:50:27.475657639","10.0.0.247","255.255.255.255","UDP","214","","49154  >  6666 Len=172"
"694","01:50:27.478347514","10.0.0.69","10.0.0.214","TCP","183","","8009  >  52290 [PSH, ACK] Seq=118 Ack=235 Win=277 Len=117 TSval=450195 TSecr=452425357 [TCP segment of a reassembled PDU]"
"695","01:50:27.478370548","10.0.0.214","10.0.0.69","TCP","66","","52290  >  8009 [ACK] Seq=235 Ack=235 Win=501 Len=0 TSval=452425360 TSecr=450195"
"696","01:50:27.490973094","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"697","01:50:27.490994591","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","156","","Application Data"
"698","01:50:27.491309880","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","510","","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"699","01:50:27.497216577","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","134","","Application Data"
"700","01:50:27.497249318","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","157","","Application Data"
"701","01:50:27.497542545","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","213","","Application Data, Application Data"
"702","01:50:27.506426156","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=12489 Ack=5818 Win=84992 Len=0"
"703","01:50:27.509056797","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","224","","Application Data"
"704","01:50:27.509056855","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"705","01:50:27.509260572","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=6536 Ack=12670 Win=64128 Len=0"
"706","01:50:27.509946403","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","279","","Application Data"
"707","01:50:27.509946461","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"708","01:50:27.509963539","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","236","","Application Data"
"709","01:50:27.509963560","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"710","01:50:27.510196039","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=6536 Ack=13099 Win=64128 Len=0"
"711","01:50:27.510415347","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","267","","Application Data"
"712","01:50:27.510415398","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","105","","Application Data"
"713","01:50:27.510517689","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TCP","74","","47026  >  443 [ACK] Seq=6536 Ack=13323 Win=64128 Len=0"
"714","01:50:27.511970005","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","386","","Application Data"
"715","01:50:27.512275921","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","121","","Application Data"
"716","01:50:27.512299640","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","362","","Application Data"
"717","01:50:27.512585969","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","333","","Application Data, Application Data"
"718","01:50:27.512882813","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","121","","Application Data"
"719","01:50:27.512972542","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","130","","Application Data"
"720","01:50:27.512980595","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","167","","Application Data"
"721","01:50:27.513468693","2601:143:c701:ae60:6758:2126:81b1:b731","2606:4700::6810:f9f9","TLSv1.3","223","","Application Data, Application Data"
"722","01:50:27.513632131","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","121","","Application Data"
"723","01:50:27.513687238","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TCP","74","","443  >  47026 [ACK] Seq=13323 Ack=6397 Win=86016 Len=0"
"724","01:50:27.514062579","2601:143:c701:ae60:6758:2126:81b1:b731","2607:f8b0:4006:818::2004","TLSv1.3","121","","Application Data"
"725","01:50:27.514935192","2606:4700::6810:f9f9","2601:143:c701:ae60:6758:2126:81b1:b731","TLSv1.3","228","","Application Data"
